order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3079207,188585,prior,15,0,10,10.0
3171877,169364,prior,8,1,10,30.0
100942,109260,prior,57,1,9,3.0
2083516,55635,test,6,4,18,10.0
1448280,99963,prior,40,1,21,1.0
1729538,38694,prior,45,2,9,12.0
1686285,14091,prior,18,3,11,8.0
1035699,35759,prior,7,6,13,0.0
2976922,16806,train,7,4,7,15.0
1723026,26714,prior,37,3,11,8.0
1518625,46404,prior,11,6,15,5.0
1478984,125881,prior,1,0,12,
2177056,79357,prior,23,1,10,3.0
1286178,42416,prior,27,4,19,10.0
2989298,11310,prior,15,0,10,11.0
2277347,85344,prior,7,6,10,30.0
3107136,16585,prior,11,0,8,6.0
866421,100724,prior,14,4,12,5.0
1047838,188703,prior,4,0,9,8.0
2523757,54641,prior,2,2,14,30.0
1040841,188278,prior,16,1,11,13.0
1082362,37429,prior,48,2,8,15.0
1170116,165575,test,4,4,10,13.0
1843916,167267,prior,9,2,14,15.0
1465671,19829,prior,71,5,10,4.0
2083755,54957,prior,25,0,11,7.0
286815,57975,prior,5,4,16,24.0
2347659,148993,prior,46,3,8,3.0
2089247,184583,prior,11,5,15,11.0
1909292,51712,prior,46,4,9,17.0
1795403,75134,prior,10,2,13,30.0
2736785,11735,prior,6,4,14,2.0
3320087,122366,prior,9,4,15,8.0
2955395,39254,prior,18,6,12,24.0
1003606,188050,prior,1,1,23,
2416328,124838,prior,20,5,5,3.0
1192260,188743,prior,7,0,10,9.0
2225255,50283,prior,3,4,11,17.0
1060851,169984,prior,21,4,9,16.0
970249,41139,prior,6,0,10,10.0
814622,100584,prior,7,0,17,7.0
1561819,134295,prior,23,3,15,3.0
1987192,91963,test,18,2,13,22.0
189952,142379,prior,5,0,13,22.0
1861859,28629,prior,5,1,14,10.0
1718501,48633,prior,26,3,17,20.0
2647638,199705,prior,4,4,13,30.0
2903538,77535,prior,8,3,16,7.0
2344713,155191,prior,1,6,17,
1827350,82220,prior,3,3,18,10.0
2559412,106190,prior,9,1,13,18.0
2199815,168970,prior,20,3,19,3.0
1620677,104668,prior,59,6,15,0.0
1455144,123299,prior,6,4,0,30.0
644221,113352,prior,21,6,9,6.0
1424439,191114,prior,44,0,9,11.0
1460766,9664,prior,2,0,10,15.0
2769188,46278,prior,8,0,20,5.0
808181,143461,prior,6,3,10,21.0
2966251,94221,prior,56,2,9,1.0
107721,120940,prior,2,4,22,8.0
1643650,204160,prior,31,2,12,20.0
2913049,183116,prior,44,0,8,7.0
224994,54397,prior,40,6,13,3.0
3075779,143302,prior,44,3,11,6.0
850251,33584,prior,23,1,13,4.0
3370356,25409,prior,15,5,9,4.0
2375275,45348,prior,4,3,18,21.0
3206444,66567,prior,33,6,19,7.0
2182010,134202,prior,26,1,11,21.0
1046914,128708,prior,3,5,5,30.0
2893778,24387,prior,14,1,14,30.0
2974097,42788,prior,11,2,22,15.0
224111,89561,prior,5,1,9,9.0
203150,162139,prior,4,6,11,13.0
3146899,136951,prior,16,1,15,13.0
31799,86077,prior,3,5,16,30.0
2601340,179983,prior,7,0,23,5.0
2419794,164130,prior,27,4,16,0.0
732918,71724,train,59,6,18,7.0
1789491,134464,prior,34,0,11,6.0
9440,108238,prior,1,0,11,
1398477,185056,prior,51,0,8,6.0
1903939,86950,prior,18,1,6,7.0
3105466,173858,prior,3,1,15,8.0
1213602,75191,prior,23,6,6,3.0
2485720,142467,prior,21,5,8,13.0
1139667,110763,prior,1,4,14,
759165,114083,test,7,1,10,27.0
3107460,2701,prior,28,0,15,7.0
2959158,18132,prior,53,5,15,1.0
409525,76425,prior,34,1,9,7.0
1869817,54541,train,9,1,12,28.0
2148940,59333,prior,23,4,11,7.0
588071,83163,prior,2,2,15,30.0
2867633,5441,train,16,4,16,30.0
2810537,130002,prior,11,1,14,30.0
1899072,140595,prior,43,4,21,2.0
1937036,133127,train,5,0,8,30.0
2972935,32768,prior,18,5,10,17.0
502606,15773,prior,12,2,16,4.0
2830883,88322,prior,57,1,6,6.0
1671459,195871,test,6,1,7,15.0
2970298,115376,prior,2,3,22,8.0
400946,57921,prior,5,4,8,6.0
1470807,204031,prior,7,1,20,13.0
1872983,176431,prior,30,3,21,5.0
3120595,123601,prior,7,4,16,1.0
3003011,58263,prior,8,5,18,18.0
3221936,159057,prior,12,0,16,7.0
605540,91908,prior,43,5,17,4.0
1775655,186593,prior,23,1,9,7.0
2200922,7829,prior,1,0,15,
625888,38683,prior,42,1,16,6.0
584199,202984,prior,36,2,9,0.0
1701075,72972,prior,7,5,8,13.0
2458048,153614,prior,14,3,14,7.0
3404761,164811,prior,44,4,13,10.0
917647,141432,prior,9,1,16,6.0
146388,185439,prior,2,1,8,9.0
3345901,107133,prior,19,2,8,6.0
2709495,181861,prior,6,5,19,7.0
1238105,119534,prior,2,6,21,30.0
1254889,44834,prior,53,2,13,2.0
2815544,206148,prior,18,5,16,4.0
2204565,105107,prior,6,3,17,24.0
809707,195208,prior,4,4,18,30.0
1530564,64689,prior,25,0,17,2.0
766282,78429,prior,9,4,14,11.0
216643,64250,prior,9,3,20,8.0
2469006,62213,prior,7,0,22,10.0
1676146,25509,prior,2,5,11,4.0
2756946,48556,prior,31,5,21,6.0
821021,10859,prior,14,3,17,7.0
1938522,23216,prior,45,0,15,4.0
169581,139805,train,4,3,10,29.0
2136646,2372,prior,3,0,20,0.0
1699525,81970,prior,6,0,14,3.0
2110218,177915,prior,2,0,14,10.0
515994,89236,prior,5,4,18,4.0
1819228,42095,prior,9,4,14,5.0
506740,159277,prior,52,5,15,2.0
2149851,115265,prior,8,6,16,26.0
1706181,41494,prior,9,4,21,3.0
1223399,187183,prior,8,1,12,7.0
1170321,41974,prior,20,1,12,23.0
2735141,122647,prior,11,3,17,6.0
2968989,82694,prior,1,6,14,
2521842,126907,prior,6,4,11,7.0
1346887,9444,prior,6,0,8,7.0
2761279,177166,prior,27,6,10,7.0
3086323,110824,prior,26,0,14,18.0
573012,50141,prior,7,6,14,2.0
2171624,17168,test,4,6,11,7.0
2446877,107568,prior,5,3,21,5.0
516123,178595,prior,3,1,16,30.0
2639575,18161,prior,13,5,9,20.0
320087,4389,test,17,0,10,30.0
3283225,170533,prior,16,3,13,6.0
1012462,5143,prior,4,6,17,14.0
138981,78749,prior,1,4,19,
205392,46408,prior,18,0,11,1.0
390967,194453,prior,5,4,18,23.0
293681,82151,prior,18,0,9,18.0
2289266,74794,prior,8,0,7,4.0
106995,8442,train,35,0,10,14.0
344673,10859,prior,18,2,11,5.0
2350642,119474,prior,3,3,14,13.0
2099238,187914,prior,1,5,16,
3081479,41231,prior,26,3,14,1.0
3040790,23653,prior,5,1,16,12.0
58291,91722,prior,5,0,8,30.0
3411023,70772,prior,8,6,12,5.0
2301411,109778,prior,14,3,14,15.0
3008370,160467,prior,9,2,8,5.0
421291,145087,prior,8,0,9,30.0
2149912,173951,prior,32,6,7,11.0
390845,165525,prior,42,0,21,2.0
733208,87621,train,23,5,12,13.0
3155092,78141,prior,12,1,11,1.0
2531387,85889,prior,19,0,9,23.0
1192488,130487,prior,33,6,13,7.0
2448838,109156,prior,5,0,15,30.0
967631,40394,train,7,2,20,30.0
1652330,99125,prior,38,2,9,8.0
1219236,159992,prior,6,1,13,30.0
1793855,125341,prior,2,4,13,3.0
168853,121593,prior,51,3,10,2.0
3393886,53633,prior,41,1,14,16.0
3282296,176297,prior,6,1,12,5.0
1682674,49800,prior,30,2,9,7.0
1373442,152232,prior,4,2,16,29.0
708647,20363,prior,6,3,12,30.0
1066903,103199,prior,1,1,9,
2315389,137890,prior,17,5,11,29.0
2330758,100838,prior,1,4,17,
1497414,24719,prior,28,5,12,2.0
1746584,100447,prior,4,4,13,7.0
9905,93068,prior,28,4,15,3.0
408793,25911,prior,2,6,12,8.0
1080859,103574,prior,5,6,10,6.0
3250861,32213,prior,3,1,13,12.0
1639899,72586,prior,54,6,13,5.0
1480741,62007,prior,25,0,10,10.0
550538,118128,prior,9,3,19,6.0
1816431,35559,prior,5,3,11,8.0
2515817,23757,test,8,6,16,7.0
3135758,168186,prior,4,5,9,10.0
2763610,167072,prior,2,6,12,30.0
306946,63592,prior,2,4,14,9.0
2206794,117524,prior,6,6,20,30.0
545541,25325,prior,9,1,7,2.0
1309302,185929,prior,18,0,13,9.0
2349752,57621,train,100,1,19,1.0
40229,102566,prior,5,3,16,9.0
1814956,160264,prior,4,3,13,17.0
294253,23803,prior,17,5,14,2.0
2897567,60276,prior,21,2,21,8.0
3003571,180531,prior,22,6,14,30.0
1077283,167819,prior,1,4,17,
515586,70577,prior,47,4,8,2.0
1628279,159984,prior,5,2,13,12.0
2311507,45944,prior,3,1,23,26.0
1494866,14522,prior,13,5,16,4.0
2394540,80897,prior,6,1,13,9.0
1295502,140694,prior,48,5,7,1.0
1953148,171635,prior,1,5,16,
1829977,51278,prior,11,4,15,3.0
3410341,200016,prior,28,2,19,2.0
1397537,163156,prior,9,3,11,5.0
1174238,174419,prior,9,4,23,24.0
2553963,93254,prior,36,2,18,6.0
284079,60716,prior,42,2,12,1.0
1348521,164140,prior,36,1,10,4.0
304248,13130,prior,7,2,11,1.0
3403935,47373,prior,1,0,19,
2206982,205203,prior,2,2,17,2.0
854601,13587,prior,3,5,21,12.0
2422765,63894,prior,17,5,13,4.0
567686,190171,train,5,3,14,30.0
1955550,2860,prior,3,4,10,7.0
942689,42322,prior,19,4,11,4.0
2704416,151548,prior,10,2,14,26.0
2861224,180717,prior,7,0,12,30.0
1353207,84303,prior,17,5,17,9.0
2595917,197686,prior,23,5,15,7.0
1466761,108244,train,21,6,21,6.0
2581046,89427,prior,12,5,11,28.0
3197261,52020,prior,4,5,13,12.0
942597,122866,prior,50,0,15,10.0
32438,132236,prior,21,5,19,4.0
162900,47060,prior,5,6,12,14.0
867213,48614,prior,25,0,14,7.0
2822856,21387,prior,21,6,14,3.0
2787264,81674,prior,3,1,16,30.0
3236596,81986,prior,14,6,15,6.0
315553,119761,prior,14,0,9,4.0
3285803,79973,prior,18,0,10,7.0
2122668,152793,prior,8,4,13,10.0
3209794,160907,prior,20,0,17,19.0
2856610,144930,prior,15,1,13,14.0
1634985,20558,prior,79,5,9,5.0
660171,127169,prior,25,6,1,6.0
3015949,169200,prior,7,1,9,10.0
1644955,99236,prior,1,3,15,
587120,121055,prior,44,5,13,2.0
3342088,76711,prior,28,6,8,12.0
923425,168155,prior,2,4,10,29.0
1653057,179646,prior,59,2,10,4.0
1529277,81397,prior,13,0,11,21.0
2799446,63994,prior,26,4,14,4.0
392950,114923,prior,3,0,14,21.0
2640361,112164,prior,12,4,16,6.0
1713007,32594,prior,29,5,10,4.0
2622893,77646,prior,9,5,16,5.0
2245139,131843,prior,5,1,11,30.0
2186646,38494,prior,29,5,14,6.0
1406695,200898,prior,4,1,20,9.0
1142201,76162,prior,10,4,10,30.0
1629544,87959,prior,40,0,12,23.0
2528270,145511,prior,9,0,15,30.0
1672601,47821,prior,5,1,11,6.0
429070,67395,prior,75,5,8,2.0
928059,199519,prior,37,1,3,3.0
2775329,80658,prior,14,0,22,3.0
2855097,42064,prior,22,2,13,1.0
304441,171441,prior,11,3,13,7.0
1756717,198699,prior,4,2,19,9.0
2702024,170539,prior,2,0,12,7.0
1698937,145695,prior,18,2,13,5.0
1811646,101006,prior,48,3,17,1.0
2491704,147240,prior,75,0,7,2.0
1258213,173410,prior,4,4,8,16.0
1720967,56081,prior,13,2,13,4.0
2766328,114612,prior,40,2,14,13.0
2234297,205009,prior,9,6,7,27.0
509922,88141,prior,6,5,15,7.0
1788200,58101,prior,8,5,15,8.0
409541,13562,prior,84,4,23,1.0
2640757,156854,prior,21,2,14,1.0
718195,37056,prior,46,1,15,3.0
2157489,145093,prior,18,2,14,9.0
1426955,11773,prior,14,5,21,10.0
2839091,56729,prior,11,0,16,25.0
682552,18301,prior,6,6,11,13.0
3262934,71192,prior,7,0,15,30.0
1794829,39195,prior,2,1,14,5.0
6812,143423,prior,45,4,10,1.0
1649479,132465,prior,7,5,18,12.0
3152297,179321,prior,19,5,12,7.0
944548,7120,prior,34,1,11,11.0
2487068,129829,prior,9,3,12,10.0
112975,48048,prior,26,0,16,6.0
2243171,174268,prior,34,5,20,4.0
1969643,148863,prior,9,2,10,1.0
3298697,13276,prior,13,6,8,14.0
2193269,195824,prior,28,0,22,7.0
123892,166943,prior,54,6,14,0.0
130322,72782,prior,8,4,11,1.0
2481484,130127,prior,23,2,12,5.0
1473073,124148,prior,22,6,18,5.0
3307136,199939,prior,27,3,12,8.0
3032795,201873,prior,18,6,17,1.0
3203981,112588,prior,24,1,14,3.0
2973738,192945,prior,4,1,11,11.0
3068768,116617,prior,24,1,8,15.0
950003,23377,test,8,6,20,27.0
344163,188915,prior,2,1,17,30.0
1273481,112318,prior,14,5,16,9.0
524940,142433,prior,14,1,7,7.0
1689635,182364,prior,51,5,18,2.0
2534454,125591,prior,4,3,19,25.0
2406090,141567,prior,21,1,23,8.0
2122237,100860,prior,2,2,18,2.0
2985578,194424,prior,5,4,19,20.0
3399104,96660,prior,1,5,16,
1356254,147538,prior,62,3,10,8.0
2460062,9715,prior,5,3,17,24.0
2767024,183906,prior,8,6,7,7.0
1863621,42920,prior,4,4,10,2.0
3268475,59494,prior,9,3,15,30.0
1788772,73131,train,16,5,13,12.0
739147,59458,prior,10,3,19,2.0
2725711,124423,prior,15,0,13,26.0
2778116,137604,prior,25,6,18,7.0
864587,81865,prior,10,3,16,8.0
2344723,152298,prior,3,6,9,21.0
2357052,122366,prior,7,3,12,7.0
1813341,1263,prior,24,2,16,14.0
2690519,3233,prior,1,5,11,
709146,47437,prior,1,6,13,
3285552,67036,prior,5,0,17,3.0
791512,67150,prior,19,0,13,1.0
702538,11616,train,10,2,8,29.0
2379428,6168,prior,6,5,9,30.0
160412,54665,prior,6,3,7,11.0
1805184,94370,prior,18,5,12,3.0
1763178,195427,prior,60,3,10,5.0
2930798,103129,prior,8,3,22,3.0
3163969,131634,prior,83,0,9,2.0
1521793,153147,prior,9,4,17,20.0
2189300,56139,prior,11,3,14,30.0
3040682,86330,prior,10,2,10,7.0
700420,119169,prior,6,0,10,25.0
2187190,142051,prior,7,5,13,30.0
1354306,18314,prior,19,6,7,30.0
1394291,134175,prior,4,0,13,28.0
1536695,119526,prior,4,5,10,14.0
1361979,125797,prior,49,6,16,5.0
1271093,171566,prior,7,4,16,10.0
753934,10981,prior,1,4,15,
2996233,160415,prior,7,4,17,30.0
2489319,122410,prior,15,5,9,25.0
1220386,157131,prior,2,1,13,30.0
1464530,36163,prior,12,6,20,6.0
1033351,80616,test,7,0,15,10.0
494384,54795,prior,27,5,16,30.0
2558404,14941,prior,31,0,17,8.0
1748646,103166,prior,11,0,14,6.0
1560621,39087,prior,6,1,22,3.0
623611,162755,prior,4,0,18,10.0
53610,126538,prior,13,0,22,6.0
1853329,31674,prior,17,4,22,1.0
1665152,60884,prior,61,0,19,0.0
2357833,78139,prior,5,0,16,3.0
1849698,154349,prior,10,4,12,25.0
2163603,185760,prior,3,0,14,30.0
171835,200541,test,15,3,15,21.0
641286,29064,prior,3,4,10,6.0
309881,48044,prior,9,5,14,14.0
3290876,162970,train,7,0,23,30.0
2170538,176035,prior,51,2,16,8.0
127246,78059,prior,29,5,16,10.0
2136064,142592,train,8,0,13,15.0
2299602,98806,prior,19,0,17,12.0
869923,120099,prior,1,2,10,
2043347,100648,prior,2,1,9,4.0
2681950,163076,prior,16,6,8,7.0
3051134,76015,prior,56,3,11,2.0
2717334,58073,train,6,2,7,7.0
2858923,129972,prior,13,1,8,10.0
1849115,161333,prior,72,3,10,2.0
3343752,177004,prior,21,4,8,7.0
648107,151027,prior,2,2,18,30.0
3258349,143899,prior,17,6,9,9.0
857635,85203,prior,28,4,12,3.0
766804,136590,prior,83,6,6,5.0
2689210,119440,prior,11,3,11,30.0
837924,107992,prior,17,5,18,4.0
1952813,31663,prior,14,1,16,16.0
513800,50605,prior,10,2,14,14.0
2723262,54260,prior,16,0,10,14.0
2121304,163321,prior,4,1,14,30.0
882097,194014,prior,31,0,21,7.0
2525345,71487,prior,8,4,21,9.0
2720314,107021,prior,6,2,11,8.0
1003444,156422,prior,16,4,14,3.0
1522391,94485,train,25,2,16,30.0
1975186,73706,prior,1,1,15,
142551,37984,prior,1,1,10,
505479,152011,prior,26,1,9,7.0
2591826,174971,prior,17,6,23,21.0
1277450,34635,prior,1,6,14,
2964436,185732,prior,10,0,15,3.0
467890,164200,prior,9,2,8,15.0
703884,92645,prior,3,2,9,15.0
2064032,47497,prior,28,2,23,5.0
948003,74519,prior,4,5,13,26.0
168869,150561,prior,17,3,17,26.0
1532354,1563,prior,93,3,13,1.0
565859,118110,prior,33,5,11,7.0
3178191,10241,prior,31,5,14,4.0
1420476,89232,prior,36,0,12,1.0
426715,67662,prior,6,6,1,8.0
1689693,196518,prior,30,5,16,5.0
2012098,159466,prior,7,2,11,5.0
3120622,72331,prior,3,4,17,30.0
922871,149835,prior,71,5,15,4.0
2875249,60282,prior,6,5,11,23.0
875648,38452,prior,29,1,9,6.0
1489180,98878,prior,7,2,19,3.0
1564095,191962,prior,3,2,12,25.0
266747,115884,prior,19,6,16,12.0
826244,84337,prior,3,6,9,30.0
3091627,37432,prior,5,0,10,30.0
1016140,149497,prior,3,0,18,8.0
1517748,39514,prior,23,3,10,6.0
2668370,131273,prior,4,5,17,19.0
1654367,113106,prior,54,2,13,1.0
277946,117426,prior,13,5,10,6.0
2751941,96352,prior,30,6,7,7.0
908478,197181,train,50,0,16,3.0
1099889,113490,prior,8,2,10,27.0
199112,16272,prior,12,2,18,4.0
358137,36419,prior,52,1,19,2.0
1232575,108501,prior,8,5,7,30.0
3398310,81014,train,18,0,14,30.0
1805258,15527,prior,8,6,13,6.0
1182355,205983,prior,10,1,8,5.0
1671841,113915,prior,6,4,12,4.0
3301015,156604,prior,26,4,23,3.0
1121594,59606,prior,6,1,7,3.0
2293045,146831,prior,21,3,15,16.0
1175520,95062,prior,70,5,7,3.0
1455697,72283,prior,7,2,23,13.0
1227160,67612,prior,2,5,14,10.0
408047,99791,prior,2,1,12,0.0
2564534,93001,prior,43,2,11,6.0
1329861,118412,prior,8,0,13,7.0
1989652,1111,prior,7,3,10,12.0
3401983,34411,prior,8,4,19,7.0
27751,154298,prior,28,0,11,3.0
502458,125232,prior,15,2,10,12.0
2754282,79446,prior,6,5,16,7.0
2152777,131241,prior,27,3,9,3.0
2481997,168369,prior,22,0,22,14.0
1164616,61216,prior,31,4,15,30.0
3149218,130903,prior,2,3,13,8.0
3386097,120880,prior,29,6,12,9.0
2731425,196685,train,5,0,8,30.0
1913979,166859,prior,39,1,9,7.0
892339,45226,prior,15,1,15,6.0
1264160,100866,prior,13,0,14,15.0
208673,36749,prior,4,2,9,30.0
264082,56723,prior,9,0,19,28.0
2674706,85550,prior,30,4,8,6.0
24666,191044,train,7,0,7,22.0
507402,13775,prior,8,5,19,13.0
1579790,10151,prior,9,2,13,30.0
2723144,118550,prior,9,4,13,12.0
2605524,196659,prior,5,5,11,10.0
2580484,125482,train,16,3,20,9.0
1604699,154985,prior,1,6,7,
661818,186146,prior,10,6,10,21.0
328425,170171,prior,10,4,13,17.0
3038540,121578,prior,27,5,13,13.0
2797852,59137,prior,30,0,20,6.0
1114358,12359,prior,13,5,10,8.0
1350168,68775,prior,11,6,14,7.0
1518560,134728,prior,14,1,15,15.0
115997,18447,prior,7,0,15,20.0
2671488,46501,prior,2,4,18,19.0
2009905,141841,prior,13,5,12,15.0
2621538,13574,prior,15,5,14,3.0
3210559,22568,prior,5,2,10,9.0
3008420,172496,prior,3,2,11,7.0
878667,115308,prior,3,0,15,30.0
3391315,19601,prior,1,1,9,
3048892,95788,prior,16,1,16,7.0
480330,142899,prior,17,1,23,4.0
3071276,170583,prior,46,4,23,1.0
3235127,14436,prior,16,3,11,9.0
119039,101214,prior,2,3,17,10.0
1306116,197974,prior,1,1,15,
2750605,57871,prior,7,6,13,7.0
3247691,142937,prior,19,2,16,13.0
2654796,133114,prior,28,6,17,7.0
769901,85911,prior,3,5,16,30.0
423427,187550,test,100,2,9,3.0
1027618,68785,prior,3,2,23,9.0
531316,31801,prior,42,2,14,2.0
2856175,147534,prior,8,2,14,1.0
46034,150211,prior,21,0,13,15.0
2216815,99093,prior,23,3,16,7.0
269199,77317,prior,2,6,11,15.0
1594931,80852,prior,6,0,12,30.0
1944313,143481,prior,3,1,12,19.0
2328952,108472,prior,10,0,12,8.0
3252268,205948,prior,1,4,9,
2998404,18380,prior,5,1,11,30.0
3161382,159604,prior,1,0,18,
103688,39081,prior,10,1,16,4.0
2205454,9841,prior,28,4,20,8.0
751704,176426,train,4,6,13,30.0
70379,66532,prior,5,2,11,6.0
2055047,60432,prior,25,4,18,24.0
3021348,175365,prior,38,2,12,6.0
176354,50016,prior,42,4,12,12.0
2759503,153438,prior,46,1,8,6.0
2650102,5684,prior,15,2,22,3.0
2064895,85816,prior,2,6,10,14.0
1855663,133997,train,11,6,12,3.0
2501815,192281,prior,6,1,11,4.0
495542,65133,prior,27,2,13,7.0
2274238,187171,prior,27,2,17,5.0
269545,194778,prior,8,3,14,30.0
1001182,118978,prior,3,4,16,4.0
1582610,14684,prior,20,5,19,5.0
514591,106718,prior,4,1,23,19.0
3099281,138164,train,4,4,17,0.0
842672,10379,prior,21,3,15,3.0
2593965,108839,prior,23,0,18,1.0
2768739,195049,prior,1,4,15,
2359058,144956,prior,59,3,8,5.0
2539389,121130,prior,16,0,13,12.0
286792,41865,prior,3,3,15,8.0
3219746,179291,prior,19,2,15,7.0
1953592,4661,prior,15,3,15,2.0
2195788,28957,prior,10,6,9,6.0
2475845,122488,prior,11,5,19,7.0
3178113,195812,prior,22,6,13,6.0
2788397,23705,prior,27,1,16,1.0
484202,185973,prior,12,6,14,15.0
2514227,168810,prior,6,4,12,9.0
964340,130437,prior,1,0,20,
2149847,37468,prior,1,2,17,
927421,107196,prior,4,4,15,25.0
882269,109519,prior,26,2,13,9.0
643376,152863,prior,37,6,20,6.0
1999068,110746,prior,3,3,8,5.0
702506,54290,prior,22,1,18,20.0
1516838,114794,prior,16,3,13,28.0
2843886,200891,train,13,0,7,7.0
2669920,24728,prior,29,6,13,7.0
3049394,181546,prior,3,1,19,15.0
470771,114873,prior,11,0,21,8.0
894774,110049,prior,23,3,8,2.0
2880653,161753,prior,62,5,18,14.0
551751,93517,prior,15,0,11,12.0
2642201,21636,prior,15,2,18,30.0
489095,96410,prior,19,6,10,4.0
165145,194760,prior,3,0,19,9.0
2690414,159962,prior,46,3,0,9.0
3137261,176137,prior,4,6,13,30.0
2919270,78975,prior,6,5,13,10.0
2586192,112735,prior,2,0,11,24.0
922123,170892,prior,7,2,12,30.0
1470986,193232,prior,12,4,13,30.0
21927,143579,prior,5,4,12,11.0
2934876,56203,prior,5,1,13,11.0
864825,57969,prior,7,3,14,3.0
615568,200527,prior,33,5,13,4.0
2401725,143460,prior,6,4,14,30.0
2701467,169762,prior,6,0,16,21.0
2939686,21008,prior,21,2,8,2.0
304325,88705,prior,4,0,15,30.0
507391,158632,prior,36,2,9,10.0
2309486,164707,prior,31,4,8,15.0
1649288,42426,prior,6,0,9,18.0
550145,108919,prior,47,5,13,7.0
3336513,123876,prior,6,5,7,5.0
1571932,43043,prior,41,3,7,6.0
164686,177386,prior,2,1,15,14.0
1080726,114341,prior,39,3,15,6.0
2433552,190542,prior,77,4,10,3.0
2876033,58922,prior,3,4,10,14.0
3330668,177531,prior,31,0,15,5.0
1517032,73338,prior,12,2,9,6.0
126069,39280,prior,2,6,14,6.0
869488,122583,prior,15,3,16,16.0
27401,84998,prior,57,4,1,4.0
2698965,136534,prior,38,5,15,8.0
114981,72699,prior,38,5,16,12.0
2576105,95770,prior,43,5,18,5.0
455601,40778,prior,18,5,16,5.0
3010186,76474,prior,46,5,12,8.0
1058147,98295,prior,4,1,18,30.0
1414011,201712,prior,9,3,8,5.0
836515,163214,prior,48,3,21,6.0
2994787,172253,prior,2,5,13,30.0
608855,173145,prior,30,1,9,6.0
1873280,139577,prior,28,2,18,2.0
2229523,185940,prior,2,2,12,10.0
3211156,123446,prior,2,6,17,1.0
113964,204183,prior,29,0,8,4.0
1616465,103949,prior,45,0,23,1.0
2878504,198603,prior,6,2,12,14.0
100178,34155,prior,27,1,10,12.0
268598,9945,prior,14,6,16,1.0
1129147,3935,prior,4,4,10,2.0
2770963,3111,prior,10,1,8,29.0
1591355,42060,prior,22,0,19,5.0
2217952,78722,prior,1,3,17,
2771920,1252,prior,10,4,11,7.0
3147256,101063,prior,2,3,19,3.0
571819,194356,prior,2,1,9,14.0
2041611,194565,prior,11,2,10,6.0
3206721,92501,prior,4,0,16,2.0
491765,141133,prior,2,2,11,5.0
1199264,161099,prior,44,0,16,7.0
1838963,111688,prior,2,4,13,8.0
1355394,134808,prior,14,1,0,8.0
2753618,79019,prior,7,0,6,14.0
1037989,130318,prior,18,5,16,0.0
2523029,25274,prior,1,1,13,
2274819,151530,prior,13,2,10,7.0
453904,58089,prior,1,3,15,
383819,68254,prior,68,6,12,11.0
1671667,58295,prior,30,2,14,12.0
1941155,6208,prior,8,3,14,1.0
2500093,131387,prior,24,5,13,18.0
2838118,175526,prior,27,1,8,16.0
1898429,72934,prior,1,2,9,
229852,121034,prior,5,0,13,2.0
834533,25898,prior,38,1,11,7.0
344356,204368,prior,60,4,11,2.0
1579220,11957,prior,3,2,10,1.0
2230256,85124,prior,28,4,12,7.0
2815102,76328,prior,7,4,9,30.0
1680982,76115,prior,6,5,16,12.0
3402406,71263,prior,14,4,18,1.0
1405852,94013,prior,20,6,20,2.0
875195,115005,prior,5,4,6,5.0
1504733,164779,prior,29,3,14,30.0
3087912,28288,prior,1,5,17,
2976278,50686,prior,2,6,16,30.0
2740009,23017,prior,38,3,17,7.0
653869,96537,prior,6,6,22,21.0
475945,108871,prior,11,1,12,11.0
1555574,87261,prior,5,1,14,30.0
2048123,21582,prior,43,4,13,3.0
2837995,103838,prior,10,3,15,10.0
251548,133396,prior,14,5,9,1.0
1702150,191128,prior,7,5,10,25.0
2355304,32889,prior,10,3,13,8.0
1119136,24208,prior,10,0,15,5.0
2622307,178351,prior,3,1,17,10.0
396153,33218,prior,89,4,10,1.0
2118733,19397,prior,20,4,10,2.0
1127109,160901,prior,2,6,16,6.0
1854290,42047,prior,13,0,16,11.0
2424369,165090,prior,12,1,15,6.0
438506,61437,prior,53,1,20,3.0
682711,44724,prior,2,0,16,2.0
2112596,144237,prior,8,0,14,11.0
2643614,4254,prior,15,3,13,20.0
1678084,92616,prior,21,3,15,21.0
605975,142738,prior,4,1,11,28.0
165019,42789,prior,24,5,15,9.0
241335,176590,prior,3,1,9,30.0
36601,64638,prior,48,0,23,7.0
530063,25549,prior,9,0,3,11.0
1519578,154148,prior,48,0,17,5.0
618709,139874,prior,6,6,13,25.0
3054118,144354,train,10,5,11,9.0
2893101,132926,test,12,5,19,20.0
2326291,69077,prior,19,5,14,8.0
2940844,178308,prior,1,5,10,
186560,8097,prior,10,0,17,20.0
1323165,183197,prior,5,3,9,14.0
1534743,118871,prior,26,1,7,9.0
